Uniprot,symbol,Fasta header,Sequence coverage [%],Distal#1_Ave,Distal#2_Ave,Distal#3_Ave,Proximal#1_Ave,Proximal#2_Ave,Proximal#3_Ave,Distal,Proximal,minus_LOG10_p_value,Difference,p_value
E7FCV2,c5,>tr|E7FCV2|E7FCV2_DANRE Uncharacterized protein OS=Danio rerio GN=c5 PE=4 SV=1,16,24.699275,24.03226667,24.58905,24.9394,26.052,25.6859,24.44019722,25.5591,0.07,-0.106,0.85 
E7FCV5,LOC101883947,>tr|E7FCV5|E7FCV5_DANRE Uncharacterized protein OS=Danio rerio GN=LOC101883947 PE=4 SV=1,6.5,22.956025,21.4518,20.6854,21.773175,21.5851,20.931525,21.69774167,21.42993333,0.11,0.587,0.78 
E7FCV8,col6a2,>tr|E7FCV8|E7FCV8_DANRE Uncharacterized protein OS=Danio rerio GN=col6a2 PE=4 SV=3,36.3,23.361325,22.26973333,31.44385,22.231025,25.68346667,31.239575,25.69163611,26.38468889,0.25,-0.025,0.56 
E7FCW1,LOC100329690,>tr|E7FCW1|E7FCW1_DANRE Uncharacterized protein OS=Danio rerio GN=LOC100329690 PE=4 SV=1,39.1,25.41395,23.9912,22.068675,25.8753,28.03846667,29.26325,23.82460833,27.72567222,0.54,-0.507,0.29 
E7FCW2,LOC100333777,>tr|E7FCW2|E7FCW2_DANRE Uncharacterized protein OS=Danio rerio GN=LOC100333777 PE=4 SV=1,7.7,22.58115,21.7373,20.5967,22.703225,20.45716667,24.323975,21.63838333,22.49478889,0.50,-1.531,0.32 
E7FCY3,ccdc136b,>tr|E7FCY3|E7FCY3_DANRE Uncharacterized protein OS=Danio rerio GN=ccdc136b PE=4 SV=1,3.6,22.291675,21.26543333,21.073,21.8308,21.48726667,21.5738,21.54336944,21.63062222,0.67,-1.096,0.21 
E7FCZ2,apnl,>tr|E7FCZ2|E7FCZ2_DANRE Uncharacterized protein OS=Danio rerio GN=apnl PE=4 SV=1,67.4,29.2518,28.62343333,28.123075,29.7412,28.98263333,28.32155,28.66610278,29.01512778,0.18,0.285,0.66 
E7FD66,aass,>tr|E7FD66|E7FD66_DANRE Uncharacterized protein OS=Danio rerio GN=aass PE=4 SV=1,14.5,22.121475,20.9658,24.6229,22.249875,21.4062,24.645125,22.57005833,22.76706667,0.16,-0.317,0.70 
E7FD91,ddx6,>tr|E7FD91|E7FD91_DANRE Uncharacterized protein OS=Danio rerio GN=ddx6 PE=3 SV=1,15.9,22.072775,23.86393333,24.542225,22.14835,23.99853333,23.6607,23.49297778,23.26919444,0.16,0.131,0.69 
E7FDA8,zgc:172246,>tr|E7FDA8|E7FDA8_DANRE Uncharacterized protein OS=Danio rerio GN=zgc:172246 PE=4 SV=1,28.8,22.323975,24.29933333,23.762125,22.41115,25.63913333,25.3611,23.46181111,24.47046111,0.54,-2.008,0.29 
E7FDC3,sh3d21,>tr|E7FDC3|E7FDC3_DANRE Uncharacterized protein OS=Danio rerio GN=sh3d21 PE=4 SV=1,31.4,26.15475,25.52306667,26.34905,25.581475,24.82163333,25.532775,26.00895556,25.31196111,0.13,-0.333,0.75 
E7FDL3,si:ch211-136m16.8,>tr|E7FDL3|E7FDL3_DANRE Uncharacterized protein OS=Danio rerio GN=si:ch211-136m16.8 PE=4 SV=1,2,22.5279,21.19886667,20.633675,22.714575,20.49283333,21.085525,21.45348056,21.43097778,0.55,-1.084,0.28 
E7FDL7,sntb2,>tr|E7FDL7|E7FDL7_DANRE Uncharacterized protein OS=Danio rerio GN=sntb2 PE=4 SV=1,12.9,22.182525,21.83483333,22.469675,22.698925,21.2568,24.142775,22.16234444,22.6995,0.54,1.138,0.29 
E7FDM6,muc5.1,>tr|E7FDM6|E7FDM6_DANRE Uncharacterized protein OS=Danio rerio GN=muc5.1 PE=4 SV=1,3.6,22.84385,21.70846667,21.740875,22.961575,20.94803333,22.811375,22.09773056,22.24032778,0.96,-0.624,0.11 
E7FDP4,galk2,>tr|E7FDP4|E7FDP4_DANRE Uncharacterized protein OS=Danio rerio GN=galk2 PE=3 SV=1,6.8,22.115525,22.0592,20.87155,21.81165,20.43533333,21.818225,21.68209167,21.35506944,0.07,0.237,0.86 
E7FDU0,bckdhb,>tr|E7FDU0|E7FDU0_DANRE Uncharacterized protein OS=Danio rerio GN=bckdhb PE=4 SV=1,6.1,22.886725,21.20503333,22.25005,22.547375,20.91963333,21.707875,22.11393611,21.72496111,0.16,-0.242,0.69 
E7FDY7,g6pd,>tr|E7FDY7|E7FDY7_DANRE Glucose-6-phosphate 1-dehydrogenase OS=Danio rerio GN=g6pd PE=3 SV=1,38.4,24.6946,25.9189,27.949025,26.225225,26.49863333,27.82825,26.18750833,26.85070278,2.13,-1.561,0.01 
E7FDZ1,LOC101883527,>tr|E7FDZ1|E7FDZ1_DANRE Uncharacterized protein OS=Danio rerio GN=LOC101883527 PE=4 SV=1,3.5,22.016525,21.7595,20.8543,22.214775,20.74893333,21.4303,21.54344167,21.46466944,0.77,-0.915,0.17 
E7FE01,dis3,>tr|E7FE01|E7FE01_DANRE Uncharacterized protein OS=Danio rerio GN=dis3 PE=3 SV=1,8.2,22.726125,21.7149,22.2915,23.2071,21.57783333,21.89065,22.244175,22.22519444,0.76,1.588,0.17 
E7FE06,si:ch211-113a14.24,>tr|E7FE06|E7FE06_DANRE Uncharacterized protein OS=Danio rerio GN=si:ch211-113a14.24 PE=3 SV=1,35,29.14425,29.34126667,29.686075,27.777575,28.91426667,28.739025,29.39053056,28.47695556,0.00,-0.015,0.99 
E7FE29,myo18ab,>tr|E7FE29|E7FE29_DANRE Uncharacterized protein OS=Danio rerio GN=myo18ab PE=4 SV=1,3.4,22.513775,22.2469,21.616975,22.928625,21.2923,21.741075,22.12588333,21.98733333,0.15,-0.238,0.70 
E7FE33,farp2,>tr|E7FE33|E7FE33_DANRE Uncharacterized protein OS=Danio rerio GN=farp2 PE=4 SV=1,3.3,22.66255,21.60513333,21.310075,22.39105,19.4448,21.139075,21.85925278,20.99164167,0.67,0.528,0.21 
E7FE47,col5a2b,>tr|E7FE47|E7FE47_DANRE Uncharacterized protein OS=Danio rerio GN=col5a2b PE=4 SV=1,2.9,21.986675,22.57396667,26.211075,22.61925,23.3963,27.22785,23.59057222,24.41446667,0.08,0.083,0.83 
E7FE90,fetub,>tr|E7FE90|E7FE90_DANRE Uncharacterized protein OS=Danio rerio GN=fetub PE=4 SV=1,29.7,27.304725,26.95826667,26.9646,28.03105,28.06343333,28.10205,27.07586389,28.06551111,0.36,-0.570,0.44 
E7FED8,LOC100334992,>tr|E7FED8|E7FED8_DANRE Uncharacterized protein OS=Danio rerio GN=LOC100334992 PE=4 SV=1,11.8,22.506825,21.65583333,22.16755,21.9928,21.41553333,21.688575,22.11006944,21.69896944,0.94,-1.039,0.11 
E7FEE9,im:7155308,>tr|E7FEE9|E7FEE9_DANRE Uncharacterized protein OS=Danio rerio GN=im:7155308 PE=4 SV=1,3.1,22.749625,21.49263333,21.35725,23.250275,21.294,22.1926,21.86650278,22.245625,0.44,-0.498,0.36 
E7FEH9,LOC557745,>tr|E7FEH9|E7FEH9_DANRE Uncharacterized protein OS=Danio rerio GN=LOC557745 PE=4 SV=1,51.5,23.15435,22.31986667,25.15305,23.73175,22.10466667,24.351675,23.54242222,23.39603056,0.70,-0.626,0.20 
E7FEK9,golga4,>tr|E7FEK9|E7FEK9_DANRE Uncharacterized protein OS=Danio rerio GN=golga4 PE=4 SV=1,1.5,22.5431,21.12703333,21.10355,22.07195,21.735,21.226325,21.59122778,21.67775833,0.97,-1.501,0.11 
E7FEN9,si:dkey-225n22.4,>tr|E7FEN9|E7FEN9_DANRE Uncharacterized protein OS=Danio rerio GN=si:dkey-225n22.4 PE=4 SV=1,18.2,23.305775,21.38013333,25.83205,22.75365,21.4712,27.5866,23.50598611,23.93715,0.33,0.068,0.47 
E7FEQ1,lgals3l,>tr|E7FEQ1|E7FEQ1_DANRE Galectin OS=Danio rerio GN=lgals3l PE=4 SV=1,43.4,27.27015,28.3457,27.97435,27.129775,28.52863333,27.5247,27.8634,27.72770278,1.71,-1.427,0.02 
E7FES0,apoa1b,>tr|E7FES0|E7FES0_DANRE Uncharacterized protein OS=Danio rerio GN=apoa1b PE=4 SV=1,75.5,31.823175,31.7802,31.565925,33.055775,32.8707,32.7683,31.7231,32.89825833,0.12,0.176,0.77 
E7FEW7,LOC100330206,>tr|E7FEW7|E7FEW7_DANRE Uncharacterized protein OS=Danio rerio GN=LOC100330206 PE=4 SV=1,11,23.047775,22.07036667,20.4418,22.763775,21.89343333,21.46495,21.85331389,22.04071944,0.51,-0.660,0.31 
E7FEZ9,atox1,>tr|E7FEZ9|E7FEZ9_DANRE Copper chaperone Atox1 OS=Danio rerio GN=atox1 PE=2 SV=1,56.7,22.282725,21.52373333,23.027975,22.721425,24.3496,24.4308,22.27814444,23.83394167,1.41,-1.871,0.04 
E7FF10,vwa1,>tr|E7FF10|E7FF10_DANRE Uncharacterized protein OS=Danio rerio GN=vwa1 PE=4 SV=1,19.1,22.745925,20.81276667,25.0945,22.673725,20.9638,24.842075,22.88439722,22.82653333,0.05,-0.108,0.89 
E7FFA5,ace,>tr|E7FFA5|E7FFA5_DANRE Uncharacterized protein OS=Danio rerio GN=ace PE=3 SV=1,3.8,22.8116,21.57363333,24.531825,22.273325,20.62706667,23.0841,22.97235278,21.99483056,0.23,-1.030,0.59 
E7FFC4,LOC557507,>tr|E7FFC4|E7FFC4_DANRE Uncharacterized protein OS=Danio rerio GN=LOC557507 PE=4 SV=1,8.6,22.773325,20.81033333,22.02765,22.6143,20.82033333,21.3741,21.87043611,21.60291111,1.84,-1.757,0.01 
E7FFD0,LOC100332897,>tr|E7FFD0|E7FFD0_DANRE Uncharacterized protein OS=Danio rerio GN=LOC100332897 PE=4 SV=1,6.8,23.08615,21.67396667,21.520325,23.10515,20.8115,21.254875,22.09348056,21.72384167,0.27,0.232,0.54 
E7FFK0,atp8b1,>tr|E7FFK0|E7FFK0_DANRE Phospholipid-transporting ATPase OS=Danio rerio GN=atp8b1 PE=3 SV=1,3.4,22.528625,21.9292,22.353325,22.713275,20.53483333,20.790075,22.27038333,21.34606111,2.29,-0.865,0.01 
E7FFM8,zgc:92481,>tr|E7FFM8|E7FFM8_DANRE Uncharacterized protein OS=Danio rerio GN=zgc:92481 PE=4 SV=1,31.7,28.96965,28.49016667,29.2815,28.778825,28.84213333,28.97185,28.91377222,28.86426944,0.22,0.327,0.60 
E7FFT5,si:dkeyp-86f7.3,>tr|E7FFT5|E7FFT5_DANRE Uncharacterized protein OS=Danio rerio GN=si:dkeyp-86f7.3 PE=4 SV=1,34.4,23.8743,22.53766667,18.676975,23.13765,23.8162,13.865275,21.69631389,20.27304167,1.05,-1.116,0.09 
E7FFU8,fam114a2,>tr|E7FFU8|E7FFU8_DANRE Uncharacterized protein OS=Danio rerio GN=fam114a2 PE=4 SV=1,4.4,22.713175,21.66296667,23.60365,22.4758,21.1122,22.473775,22.65993056,22.02059167,0.75,-0.804,0.18 
E7FFY5,LOC100333838,>tr|E7FFY5|E7FFY5_DANRE Uncharacterized protein OS=Danio rerio GN=LOC100333838 PE=4 SV=1,1.5,22.362375,21.07163333,21.137175,22.8474,20.35243333,22.52855,21.52372778,21.90946111,0.70,1.826,0.20 
E7FFY8,grik1a,>tr|E7FFY8|E7FFY8_DANRE Uncharacterized protein OS=Danio rerio GN=grik1a PE=4 SV=1,3.8,22.379575,21.25553333,20.9736,22.42175,19.93923333,24.1495,21.53623611,22.17016111,0.34,0.808,0.46 
E7FG48,tppp3,>tr|E7FG48|E7FG48_DANRE Uncharacterized protein OS=Danio rerio GN=tppp3 PE=4 SV=1,30.5,25.755075,24.0079,24.555575,24.494475,25.6045,24.7214,24.77285,24.940125,1.46,-1.279,0.03 
E7FG64,LOC101882295,>tr|E7FG64|E7FG64_DANRE Uncharacterized protein OS=Danio rerio GN=LOC101882295 PE=4 SV=1,5.6,22.913225,22.20733333,21.5928,22.8323,20.98656667,21.165425,22.23778611,21.66143056,0.31,-0.439,0.49 
E7FG81,col12a1b,>tr|E7FG81|E7FG81_DANRE Uncharacterized protein OS=Danio rerio GN=col12a1b PE=4 SV=1,37.2,30.208925,30.06596667,32.230525,30.8986,30.81606667,31.795225,30.83513889,31.16996389,1.71,2.263,0.02 
E7FG92,tmtc3,>tr|E7FG92|E7FG92_DANRE Uncharacterized protein OS=Danio rerio GN=tmtc3 PE=4 SV=1,2.6,22.740825,22.59196667,21.116775,22.305875,20.2328,21.557225,22.14985556,21.3653,1.37,-1.214,0.04 
E7FGA5,gsr,>tr|E7FGA5|E7FGA5_DANRE Uncharacterized protein OS=Danio rerio GN=gsr PE=3 SV=1,8.2,22.169625,22.2934,22.34375,22.0494,21.00253333,22.4433,22.268925,21.83174444,0.51,-3.134,0.31 
E7FGE3,inpp5b,>tr|E7FGE3|E7FGE3_DANRE Uncharacterized protein OS=Danio rerio GN=inpp5b PE=4 SV=1,3.5,22.399125,21.70466667,21.256075,23.24735,20.49216667,20.862275,21.78662222,21.53393056,0.59,-0.778,0.26 
E7FGE9,macf1b,>tr|E7FGE9|E7FGE9_DANRE Uncharacterized protein OS=Danio rerio GN=macf1b PE=4 SV=1,1.7,22.231125,22.5838,23.6605,22.57815,20.90136667,22.26845,22.82514167,21.91598889,0.73,-1.262,0.19 
E7FGH2,esyt1a,>tr|E7FGH2|E7FGH2_DANRE Uncharacterized protein OS=Danio rerio GN=esyt1a PE=4 SV=1,12.1,22.638125,21.97953333,20.843,22.879625,21.32983333,21.401825,21.82021944,21.87042778,0.12,0.613,0.76 
E7FGK1,eml3,>tr|E7FGK1|E7FGK1_DANRE Uncharacterized protein OS=Danio rerio GN=eml3 PE=4 SV=1,2.8,22.6509,21.39913333,22.0819,22.91965,21.3623,21.366175,22.04397778,21.88270833,0.52,-0.839,0.30 
E7FGL4,abhd17ab,>tr|E7FGL4|E7FGL4_DANRE Uncharacterized protein OS=Danio rerio GN=abhd17ab PE=4 SV=1,14.2,22.54105,21.51,22.3454,22.580225,21.06483333,21.64165,22.13215,21.76223611,0.04,0.173,0.91 
E7FGM1,si:dkey-27b3.2,>tr|E7FGM1|E7FGM1_DANRE Uncharacterized protein OS=Danio rerio GN=si:dkey-27b3.2 PE=4 SV=1,18,22.6164,21.55603333,22.125675,22.285025,20.98313333,21.169875,22.09936944,21.47934444,1.01,1.566,0.10 
E7FGP2,cars,>tr|E7FGP2|E7FGP2_DANRE Uncharacterized protein OS=Danio rerio GN=cars PE=3 SV=2,3.8,22.69645,21.4969,20.700125,22.663025,20.97983333,21.3511,21.63115833,21.66465278,0.42,-0.749,0.38 
E7FGT2,h6pd,>tr|E7FGT2|E7FGT2_DANRE Uncharacterized protein OS=Danio rerio GN=h6pd PE=4 SV=1,2.7,22.656825,21.02743333,20.851275,22.8252,21.13003333,21.3911,21.51184444,21.78211111,0.40,0.666,0.40 
E7FGY8,LOC100537014,>tr|E7FGY8|E7FGY8_DANRE Uncharacterized protein OS=Danio rerio GN=LOC100537014 PE=4 SV=1,6.1,22.419825,21.1692,20.5143,21.823975,21.3507,21.453725,21.367775,21.5428,0.22,-0.543,0.60 
E7FGZ9,zc3h4,>tr|E7FGZ9|E7FGZ9_DANRE Uncharacterized protein OS=Danio rerio GN=zc3h4 PE=4 SV=1,1.2,22.637,22.4578,21.969225,22.470425,21.58256667,20.85295,22.354675,21.63531389,0.06,-0.182,0.87 
E7FH34,nop58,>tr|E7FH34|E7FH34_DANRE Uncharacterized protein OS=Danio rerio GN=nop58 PE=4 SV=1,26.7,23.046225,23.24113333,25.634475,22.24155,25.44076667,25.5102,23.97394444,24.39750556,0.18,0.525,0.66 
E7FH58,ntm,>tr|E7FH58|E7FH58_DANRE Uncharacterized protein OS=Danio rerio GN=ntm PE=4 SV=1,20.9,22.648525,21.37873333,20.684325,22.49775,21.1071,24.594775,21.57052778,22.73320833,1.00,-1.162,0.10 
E7FH67,si:ch73-244f7.4,>tr|E7FH67|E7FH67_DANRE Uncharacterized protein OS=Danio rerio GN=si:ch73-244f7.4 PE=4 SV=1,14.9,23.194775,24.44653333,25.16075,22.746075,24.28826667,24.5545,24.26735278,23.86294722,0.75,1.674,0.18 
E9QB19,tgm1l1,>tr|E9QB19|E9QB19_DANRE Uncharacterized protein OS=Danio rerio GN=tgm1l1 PE=4 SV=1,11.2,21.888,21.5647,24.556775,22.0521,21.1447,23.121675,22.669825,22.10615833,0.19,-0.376,0.65 
E9QB24,tmem67,>tr|E9QB24|E9QB24_DANRE Uncharacterized protein OS=Danio rerio GN=tmem67 PE=4 SV=1,4.6,22.9486,24.04246667,20.778375,22.80195,24.0683,21.3287,22.58981389,22.73298333,1.98,1.744,0.01 
E9QB97,ca6,>tr|E9QB97|E9QB97_DANRE Uncharacterized protein OS=Danio rerio GN=ca6 PE=4 SV=1,12.6,23.1901,24.25526667,24.896725,22.86445,23.61113333,24.406,24.11403056,23.62719444,0.94,-1.300,0.11 
E9QBA4,ptpmt1,>tr|E9QBA4|E9QBA4_DANRE Uncharacterized protein OS=Danio rerio GN=ptpmt1 PE=4 SV=1,8.4,22.15595,21.65663333,20.997475,22.10235,21.20653333,21.5972,21.60335278,21.63536111,0.03,0.067,0.92 
E9QBD1,carkd,>tr|E9QBD1|E9QBD1_DANRE Uncharacterized protein OS=Danio rerio GN=carkd PE=4 SV=1,16.8,22.329625,21.50273333,21.605,22.72975,20.9039,20.70515,21.81245278,21.44626667,0.62,-0.583,0.24 
E9QBD2,si:dkey-175g6.5,>tr|E9QBD2|E9QBD2_DANRE Uncharacterized protein OS=Danio rerio GN=si:dkey-175g6.5 PE=4 SV=1,3,22.3446,21.71886667,21.708075,22.720625,21.16256667,22.694175,21.92384722,22.19245556,0.78,-1.162,0.17 
E9QBG3,rbmx,">tr|E9QBG3|E9QBG3_DANRE RNA-binding motif protein, X chromosome OS=Danio rerio GN=rbmx PE=4 SV=1",13.9,22.9554,24.03283333,24.0192,21.634075,25.1509,23.33775,23.66914444,23.37424167,0.37,-0.470,0.42 
E9QBR7,casp6l1,>tr|E9QBR7|E9QBR7_DANRE Uncharacterized protein OS=Danio rerio GN=casp6l1 PE=3 SV=1,20.2,22.674625,23.1733,25.744475,24.229575,23.24036667,25.097475,23.86413333,24.18913889,0.87,1.939,0.13 
E9QBU8,si:ch211-285f17.1,>tr|E9QBU8|E9QBU8_DANRE Uncharacterized protein OS=Danio rerio GN=si:ch211-285f17.1 PE=4 SV=1,2.5,28.20095,21.4167,25.1575,27.708375,24.37793333,23.32605,24.92505,25.13745278,1.43,-0.634,0.04 
E9QBV1,cltcb,>tr|E9QBV1|E9QBV1_DANRE Clathrin heavy chain OS=Danio rerio GN=cltcb PE=3 SV=1,42.9,24.305175,25.1709,25.35635,24.168725,24.68643333,25.523875,24.94414167,24.79301111,0.81,-0.454,0.15 
E9QBZ2,ankrd28b,>tr|E9QBZ2|E9QBZ2_DANRE Uncharacterized protein OS=Danio rerio GN=ankrd28b PE=4 SV=1,3.3,22.5125,22.22663333,24.127475,22.777025,22.09396667,24.021025,22.95553611,22.96400556,1.01,0.427,0.10 
E9QBZ4,fermt1,>tr|E9QBZ4|E9QBZ4_DANRE Uncharacterized protein OS=Danio rerio GN=fermt1 PE=4 SV=1,8.5,23.67585,22.09523333,24.182075,22.705425,21.34523333,20.621225,23.31771944,21.55729444,0.32,-0.278,0.47 
E9QBZ6,sdcbp2,>tr|E9QBZ6|E9QBZ6_DANRE Uncharacterized protein OS=Danio rerio GN=sdcbp2 PE=4 SV=1,12.4,22.797725,21.9776,21.6366,22.57895,20.84166667,23.1894,22.13730833,22.20333889,0.06,0.103,0.87 
E9QC43,cbx5,>tr|E9QC43|E9QC43_DANRE Uncharacterized protein OS=Danio rerio GN=cbx5 PE=4 SV=1,18.5,22.176675,22.86643333,21.866225,22.538925,21.34586667,23.12575,22.30311111,22.33684722,1.46,-1.218,0.03 
E9QC86,rbb4l,>tr|E9QC86|E9QC86_DANRE Histone-binding protein RBBP7 OS=Danio rerio GN=rbb4l PE=4 SV=1,37.4,25.7442,25.20656667,25.987275,23.284,25.28036667,25.859675,25.64601389,24.80801389,1.28,1.094,0.05 
E9QCD1,fga,>tr|E9QCD1|E9QCD1_DANRE Uncharacterized protein OS=Danio rerio GN=fga PE=4 SV=1,53.3,25.240975,24.27203333,26.542275,26.8212,27.7826,28.13855,25.35176111,27.58078333,0.69,-0.302,0.20 
E9QCG0,commd6,>tr|E9QCG0|E9QCG0_DANRE Uncharacterized protein OS=Danio rerio GN=commd6 PE=4 SV=1,11.1,22.429475,21.79203333,21.776975,22.77965,20.90996667,22.54985,21.99949444,22.07982222,0.89,0.484,0.13 
E9QCK7,pappa2,>tr|E9QCK7|E9QCK7_DANRE Papp-a2 OS=Danio rerio GN=pappa2 PE=4 SV=1,1.2,22.421375,21.60976667,21.5035,22.0345,21.45926667,23.2904,21.84488056,22.26138889,0.05,-0.171,0.88 
E9QCP4,lamp1,>tr|E9QCP4|E9QCP4_DANRE Uncharacterized protein OS=Danio rerio GN=lamp1 PE=4 SV=1,5.5,22.601425,20.98376667,21.073775,22.866575,21.08923333,22.276125,21.55298889,22.07731111,0.24,-0.294,0.57 
E9QCP7,esyt2a,>tr|E9QCP7|E9QCP7_DANRE Uncharacterized protein OS=Danio rerio GN=esyt2a PE=4 SV=1,13.3,22.467025,21.26683333,25.323175,22.2255,20.5039,24.4791,23.01901111,22.40283333,1.56,0.440,0.03 
E9QCW6,prpf31,>tr|E9QCW6|E9QCW6_DANRE U4/U6 small nuclear ribonucleoprotein Prp31 OS=Danio rerio GN=prpf31 PE=4 SV=1,7.1,23.053775,21.1717,21.8794,22.201575,20.79706667,21.92415,22.03495833,21.64093056,0.13,-0.063,0.75 
E9QCZ3,si:dkey-28b4.8,>tr|E9QCZ3|E9QCZ3_DANRE Calcium-transporting ATPase OS=Danio rerio GN=si:dkey-28b4.8 PE=3 SV=1,6.1,22.192125,25.66296667,24.04695,22.937525,24.06946667,23.805725,23.96734722,23.60423889,0.56,1.580,0.27 
E9QCZ8,shc1,>tr|E9QCZ8|E9QCZ8_DANRE Uncharacterized protein OS=Danio rerio GN=shc1 PE=4 SV=1,16.9,22.348175,22.01396667,21.77715,22.25305,21.30793333,22.440175,22.04643056,22.00038611,0.61,0.153,0.24 
E9QD36,stambpa,>tr|E9QD36|E9QD36_DANRE STAM-binding protein-like A OS=Danio rerio GN=stambpa PE=4 SV=1,34.2,22.0685,21.96143333,21.178875,22.434125,21.1116,21.61925,21.73626944,21.72165833,0.15,-0.412,0.70 
E9QD37,ube2d1a,>tr|E9QD37|E9QD37_DANRE Uncharacterized protein OS=Danio rerio GN=ube2d1a PE=3 SV=1,28.6,22.2978,21.64156667,23.388925,22.618525,20.55016667,25.282775,22.44276389,22.81715556,0.04,-0.085,0.91 
E9QD55,prpf38b,>tr|E9QD55|E9QD55_DANRE Pre-mRNA-splicing factor 38B OS=Danio rerio GN=prpf38b PE=4 SV=1,11,23.1275,22.00143333,21.6633,22.66235,21.21036667,21.516775,22.26407778,21.79649722,0.22,0.165,0.60 
E9QDB5,med14,>tr|E9QDB5|E9QDB5_DANRE Uncharacterized protein OS=Danio rerio GN=med14 PE=4 SV=1,1.7,22.22775,21.4345,21.108775,22.65845,21.08036667,21.661025,21.59034167,21.79994722,0.24,0.668,0.58 
E9QDE1,ftr61,>tr|E9QDE1|E9QDE1_DANRE Uncharacterized protein OS=Danio rerio GN=ftr61 PE=4 SV=1,11.6,22.624525,21.32333333,24.241425,22.019125,21.56443333,22.81915,22.72976111,22.13423611,0.19,0.765,0.64 
E9QDE9,rabgap1l,>tr|E9QDE9|E9QDE9_DANRE Uncharacterized protein OS=Danio rerio GN=rabgap1l PE=4 SV=1,3.5,21.99045,21.99783333,20.959475,22.08095,20.9824,21.96145,21.64925278,21.67493333,0.64,1.137,0.23 
E9QDK6,snap23.1,>tr|E9QDK6|E9QDK6_DANRE Synaptosomal-associated protein OS=Danio rerio GN=snap23.1 PE=3 SV=1,23.1,22.54415,22.43796667,24.22175,22.0084,23.24776667,23.11085,23.06795556,22.78900556,1.84,-0.831,0.01 
E9QDR6,si:ch211-183d21.1,>tr|E9QDR6|E9QDR6_DANRE Uncharacterized protein OS=Danio rerio GN=si:ch211-183d21.1 PE=4 SV=1,15.6,21.928925,22.16896667,24.99875,23.5325,20.68576667,24.185975,23.03221389,22.80141389,0.88,-1.382,0.13 
E9QDS5,uba5,>tr|E9QDS5|E9QDS5_DANRE Uncharacterized protein OS=Danio rerio GN=uba5 PE=4 SV=1,6.3,22.339575,21.3955,21.11965,22.7487,21.2415,21.578475,21.61824167,21.856225,0.85,-3.566,0.14 
E9QDT9,si:dkey-46m10.3,>tr|E9QDT9|E9QDT9_DANRE Uncharacterized protein OS=Danio rerio GN=si:dkey-46m10.3 PE=4 SV=1,19.7,22.64225,21.85973333,21.900425,22.66255,21.14046667,21.391875,22.13413611,21.73163056,0.23,0.961,0.59 
E9QDU1,ccdc43,>tr|E9QDU1|E9QDU1_DANRE Coiled-coil domain-containing protein 43 OS=Danio rerio GN=ccdc43 PE=4 SV=1,10.4,22.588875,21.73703333,22.6366,22.306725,21.78583333,22.639025,22.32083611,22.24386111,1.22,-1.189,0.06 
E9QDU2,myo9b,>tr|E9QDU2|E9QDU2_DANRE Uncharacterized protein OS=Danio rerio GN=myo9b PE=4 SV=2,4.5,22.476025,21.3081,22.350575,22.741875,20.83063333,21.989975,22.0449,21.85416111,0.59,-0.949,0.25 
E9QDW5,rangap1b,>tr|E9QDW5|E9QDW5_DANRE Uncharacterized protein OS=Danio rerio GN=rangap1b PE=4 SV=1,10.5,22.472025,20.8819,21.778825,22.31835,21.4448,21.226,21.71091667,21.66305,0.61,1.519,0.25 
E9QDX8,ctsba,>tr|E9QDX8|E9QDX8_DANRE Uncharacterized protein OS=Danio rerio GN=ctsba PE=3 SV=1,16.3,22.8751,23.69143333,23.619425,22.6032,22.79663333,23.346075,23.39531944,22.91530278,0.16,0.101,0.70 
E9QDY3,cyt1,>tr|E9QDY3|E9QDY3_DANRE Uncharacterized protein OS=Danio rerio GN=cyt1 PE=4 SV=1,46.7,22.514675,22.66686667,21.93205,21.97715,21.76516667,23.5247,22.37119722,22.42233889,0.09,-0.089,0.82 
E9QE25,bre,>tr|E9QE25|E9QE25_DANRE BRCA1-A complex subunit BRE OS=Danio rerio GN=bre PE=4 SV=2,15.3,22.503175,22.13416667,23.3769,22.59365,21.51683333,22.337325,22.67141389,22.14926944,1.38,-1.022,0.04 
E9QE29,mapk9,>tr|E9QE29|E9QE29_DANRE Mitogen-activated protein kinase OS=Danio rerio GN=mapk9 PE=4 SV=1,9,22.5118,21.52086667,24.2201,22.8099,20.72346667,23.97245,22.75092222,22.50193889,0.35,-0.258,0.44 
E9QE40,npsnl,>tr|E9QE40|E9QE40_DANRE Metalloendopeptidase OS=Danio rerio GN=npsnl PE=3 SV=1,18.4,24.26205,23.28986667,23.7029,25.3238,21.19353333,21.563225,23.75160556,22.69351944,2.34,1.583,0.00 
E9QE47,pafah1b3,>tr|E9QE47|E9QE47_DANRE Uncharacterized protein OS=Danio rerio GN=pafah1b3 PE=4 SV=1,33.5,22.4913,21.56556667,24.828025,22.4807,24.04266667,25.87525,22.96163056,24.13287222,0.69,-0.661,0.20 
E9QE89,luc7l,>tr|E9QE89|E9QE89_DANRE Uncharacterized protein OS=Danio rerio GN=luc7l PE=4 SV=1,6.6,22.3067,22.47696667,21.98605,22.526425,20.67503333,21.367625,22.25657222,21.52302778,0.01,-0.021,0.98 
